"cod_pais","pais","dato_pais_grado_3","dato_pais_grado_6","dato_grupo_grado_3","dato_grupo_grado_6","dato_region_grado_3","dato_region_grado_6","letra_magn","letra_ord","materia","nombre_categoria","descripcion_categoria","ej_3grado","ej_6grado","grupo","region"
"py","Paraguay","52.63","33.33","27.00","30.00","29.33","28.82","1","B","Escritura","Conocimiento sobre el c??digo","Conocimiento del sistema alfab??tico, de grafemas (letras) y fonemas (sonidos). Tambi??n considera aspectos caligr??ficos y ortogr??ficos, y relaciones de significado, (sin??nimos y ant??nimos).","Aplica normas acerca del uso de: Las letras; Las may??sculas; La tilde en palabras agudas, llanas y esdr??julas, en el caso del castellano; La tilde y la marca de nasalidad, en el caso del guaran??; Los signos de puntuaci??n","Aplica en la producci??n de textos escritos normas de uso de: letras may??sculas y min??sculas, tilde en diferentes casos, signos de puntuaci??n y otros signos auxiliares","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","15.79","12.50","18.00","22.00","20.87","23.47","1","C","Escritura","Escritura Diversidad Textual","Escritura de diversos tipos textuales, los que tienen diferentes prop??sitos comunicativos y formas de organizar la informaci??n seg??n g??nero (cuento, an??cdota, comic, art??culo, etc.)","Redacta esquelas, tarjetas, adivinanzas, poemas, acr??sticos, di??logos, descripciones (personas, personajes de textos, paisajes, animales, plantas, objetos y situaciones) y narraciones breves, teniendo en cuenta la estructura de cada tipo de texto","Redacta notas, cartas y una variedad de mensajes que respondan a sus necesidades comunicativas usuales","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","26.32","16.67","13.00","10.00","15.47","15.10","1","D","Escritura","Morfosintaxis","Es lo que se entiende por gram??tica. Comprende la morfolog??a, el estudio de clases de palabras (sustantivo, verbo, etc.) y su flexi??n. Tambi??n considera la sintaxis: funciones que adquieren las palabras en una oraci??n (sujeto, verbo, complementos).","Aplica nociones b??sicas de concordancia de g??nero y n??mero","Utiliza adecuadamente las preposiciones","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","0.00","16.67","28.00","24.00","25.64","23.28","1","E","Escritura","Procesos involucrados en la escritura","Procesos cognitivos involucrados en la producci??n escrita, como la planificaci??n, textualizaci??n, revisi??n y reescritura de un texto, memoria de trabajo. Estos procesos suelen ser recursivos.","No hay ejemplos en el curr??culo de este pa??s.","Aplica normas b??sicas de producci??n textual: respeto de m??rgenes, uso de sangr??a (optativo), espacio entre p??rrafos, letra legible, pulcritud en la presentaci??n del texto","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","48.84","25.00","31.00","19.00","27.02","22.93","1","A","Lectura","Comprensi??n lectora literal e inferencial","Identificaci??n de informaci??n expl??cita en el texto (comprensi??n literal) e inferencias realizadas para identificar informaci??n sugerida, no expl??cita, en el texto (comprensi??n inferencial).","Reconoce el contenido del texto: Temas; Ideas: principales y secundarias","Establece relaciones de causa-efecto entre distintos hechos que aparecen en los textos le??dos","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","9.30","1.79","8.00","4.00","10.70","4.00","1","B","Lectura","Decodificaci??n","Proceso de asociaci??n entre fonemas (sonidos) y grafemas (letras) que permite la lectura de palabras. Abarca conciencia fonol??gica, precisi??n, fluidez y prosodia.","Reconoce letras y sonidos con sus variaciones: Sonidos iguales que pueden escribirse con dos o m??s letras(c, k, qu; b, v; y, ll), en el caso de castellano; Letras que representan dos sonidos (c, g, y, r), en el caso del castellano; Digramas en el caso del guaran??; Sonidos diferenciados a los del castellano: j; h; (puso), en el caso del guaran??","Lee oralmente teniendo en cuenta: las ideas que transmite; la puntuaci??n; la postura; la fluidez y las pausas; el tono en relaci??n con el mensaje; y la correcta pronunciaci??n de los sonidos","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","20.93","42.86","33.00","40.00","33.70","39.14","1","C","Lectura","Lectura Diversidad Textual","Lectura de diversos tipos y g??neros textuales. Estos tipos textuales y g??neros tienen diferentes prop??sitos comunicativos y formas de organizar la informaci??n (cuento, an??cdota, comic, art??culo, opini??n, etc.).","Reconoce los diferentes momentos significativos de las narraciones: comienzo, desarrollo y final","Identifica rasgos propios de los diferentes tipos de textos escritos: publicitarios, instruccionales, literarios, cient??ficos, informativos, argumentativos","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","11.63","10.71","18.00","15.00","20.28","19.44","1","D","Lectura","Estrategias de lectura","Estrategias que usa el lector para comprender un texto (de relectura, de monitoreo de la comprensi??n, de anticipaci??n, o hip??tesis acerca del contenido de un texto, etc.).","Anticipa el posible contenido del texto a partir de datos que se le facilitan","Aplica t??cnicas b??sicas para procesar la informaci??n: resumen, s??ntesis, y esquema","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","9.30","19.64","11.00","22.00","8.28","14.46","1","E","Lectura","Reflexi??n y evaluaci??n","Reflexi??n, valoraci??n y cr??tica del texto por parte del lector. Esto permite identificar el prop??sito comunicativo y puntos de vista del texto, evaluar la funcionalidad de sus elementos formular juicios sobre ??l a nivel de contenido y forma.","Manifiesta su postura ante las informaciones le??das en los textos","Infiere la intencionalidad comunicativa del emisor de textos le??dos","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","20.50","10.00","11.00","12.00","9.37","8.99","1","A","Matem??tica","Estad??stica y probabilidad","Lectura e interpretaci??n de datos estad??sticos a partir de su representaci??n en tablas, gr??ficos, pictogramas y diagramas. Habilidad de organizar datos recolectados en tablas, gr??ficos, pictogramas y diagramas.","Concepto de frecuencia como n??mero de veces que se repite un dato.","Interpreta tablas y gr??ficos estad??sticos","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","5.10","13.30","20.00","25.00","20.93","22.56","1","B","Matem??tica","Geometr??a","Conocimiento de las figuras y cuerpos geom??tricos, su caracterizaci??n, clasificaci??n y construcci??n. Capacidad de establecer relaciones entre ellos y el entorno.","Figuras geom??tricas planas: tri??ngulos y cuadril??teros.","Utiliza conceptos y elementos b??sicos de la geometr??a para resolver problemas matem??ticos y no matem??ticos.","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","17.90","40.00","19.00","16.00","21.71","18.19","1","C","Matem??tica","Magnitudes y medidas","Conocimiento de distintas magnitudes, y de sus distintas unidades de medidas. Capacidad de realizar conversiones y de utilizarlas de acuerdo al contexto.Conocimiento y uso adecuado de distintos instrumentos de medici??n.","Relaciones de equivalencia entre las unidades de medida de tiempo: hora ??? minutos - segundos.","Relaciones de equivalencia entre m??ltiplos y subm??ltiplos de las unidades de medidas de longitud, masa y tiempo.","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","51.30","36.70","45.00","42.00","43.17","46.66","1","D","Matem??tica","N??mero y operaciones","Conocimiento de los conjuntos de los n??meros naturales y de los n??meros racionales positivos. C??lculo de las operaciones de adici??n, sustracci??n, multiplicaci??n y divisi??n en esos conjuntos; aplicaci??n de sus propiedades y relaciones.","Formula el enunciado de una situaci??n problem??tica utilizando n??meros naturales hasta una centena de mil.","Lee y escribe comprensivamente n??meros racionales en notaci??n fraccionaria y decimal, hasta los millon??simos.","Sudam??rica","Am??rica Latina y el Caribe"
"py","Paraguay","5.10","0.00","5.00","4.00","4.82","3.61","1","E","Matem??tica","Patrones y ??lgebra","Capacidad de identificar, completar y construir regularidades num??ricas y gr??ficas a partir de objetos del entorno, figuras geom??tricas y secuencias num??ricas. Conocimiento para plantear y resolver ecuaciones simples de una variable.","Operaciones de uni??n e intersecci??n de conjuntos.","No hay ejemplos en el curr??culo de este pa??s.","Sudam??rica","Am??rica Latina y el Caribe"
"sv","El Salvador","","23.60","","17.00","","16.51","1","A","Ciencias","Ciencia, tecnolog??a y sociedad","Refiere a la ciencia y la tecnolog??a como construcciones humanas influenciadas por el contexto sociocultural, pol??tico y econ??mico. Incluye temas relativos al impacto de la ciencia y la tecnolog??a en la salud y en el medio ambiente.","","Descripci??n, explicaci??n y experimentaci??n sencilla de las ventajas de hacer compostaje.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"sv","El Salvador","","37.00","","29.00","","22.54","1","B","Ciencias","Cuerpo humano y salud","Conocimiento parcial del cuerpo humano, y comprensi??n de aspectos vinculados a su desarrollo, crecimiento y equilibrio; estructuras y funciones de los sistemas de ??rganos; conocimiento sobre la importancia de la salud para el bienestar general.","","Indagaci??n y explicaci??n sobre algunas caracter??sticas de los m??sculos, tales como: forma, color, tama??o y consistencia.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"sv","El Salvador","","3.10","","10.00","","12.19","1","C","Ciencias","Ecolog??a y medioambiente","Nociones y conceptos relativos a la biodiversidad, ecosistema y equilibrio ecol??gico en relaci??n con los recursos naturales y su importancia para la vida en el planeta, adem??s de la noci??n de cadena tr??fica, su din??mica general y relevancia.","","Investigaci??n, explicaci??n y representaci??n del ciclo del agua y su importancia para la vida en el planeta.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"sv","El Salvador","","7.10","","11.00","","11.16","1","D","Ciencias","La energ??a y sus manifestaciones","Conocimientos de la noci??n de energ??a. Incluye el calor como una transferencia de energ??a; manifestaciones de energ??a en el planeta; y la noci??n de fuerza.","","","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"sv","El Salvador","","5.50","","5.00","","7.41","1","E","Ciencias","La materia y sus transformaciones","Conocimientos de la estructura at??mica y molecular y algunos estados de agregaci??n.Clasificaci??n de los materiales en sustancias puras o mezclas, y descripci??n de algunos m??todos de separaci??n.","","","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"sv","El Salvador","","7.10","","15.00","","17.42","1","F","Ciencias","La tierra y el universo","Conocimiento de las capas de la Tierra, su composici??n y din??mica; movimientos ???externos??? del planeta; fen??menos naturales Incluye la noci??n de Sistema Solar; el conocimiento de los planetas y de la Luna.","","Descripci??n, explicaci??n y representaci??n de los movimientos de las placas tect??nicas como un riesgo geol??gico que provoca amenazas: sismos, erupciones, deslizamientos y otros.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"sv","El Salvador","","16.50","","14.00","","12.78","1","G","Ciencias","Seres vivos","Conocimiento sobre el ciclo de vida en los seres vivos, as?? como la noci??n de c??lula, particularmente, de su estructura y funci??n en los seres vivos.","","Identificaci??n, descripci??n y representaci??n, de las partes de la flor: p??talos, s??palos, c??liz, corola, ovarios, pistilo y estambre.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"sv","El Salvador","0.00","0.00","2.00","5.00","8.75","9.26","1","A","Escritura","Coherencia y cohesi??n","Caracter??sticas que permiten construir el sentido global del texto, tales como la presencia de una idea central sin ideas inconexas (coherencia) y uso de recursos ling????sticos para mantener las oraciones unidas (cohesi??n).","No hay ejemplos en el curr??culo de este pa??s.","No hay ejemplos en el curr??culo de este pa??s.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"sv","El Salvador","35.53","36.00","31.00","28.00","29.33","28.82","1","B","Escritura","Conocimiento sobre el c??digo","Conocimiento del sistema alfab??tico, de grafemas (letras) y fonemas (sonidos). Tambi??n considera aspectos caligr??ficos y ortogr??ficos, y relaciones de significado, (sin??nimos y ant??nimos).","Tildaci??n de palabras agudas y graves, seg??n la regla ortogr??fica (3?? grado).","Palabras ant??nimas. Utilizaci??n de palabras ant??nimas para caracterizar personajes ficticios (6?? grado).","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"sv","El Salvador","40.00","32.00","24.00","25.00","20.87","23.47","1","C","Escritura","Escritura Diversidad Textual","Escritura de diversos tipos textuales, los que tienen diferentes prop??sitos comunicativos y formas de organizar la informaci??n seg??n g??nero (cuento, an??cdota, comic, art??culo, etc.)","Instrucciones para recetas de cocina. Producci??n escrita de recetas de cocina siguiendo un modelo (3?? grado).","El texto dram??tico: Estructura externa (cuadros, actos, escenas). Producci??n escrita de un texto dram??tico atendiendo a la estructura externa e interna y la definici??n de personajes principales y secundarios (6?? grado).","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
